0.29,-7.01053356015657e-17,8.00256779524446e-17,-0.160775395152515,2.00961780666579e-16,1.45438470383923e-16,0.0560760847114536,-2.88263194776807e-16,4.54899420158094e-16,0.32602215940509,-3.49781514860048e-15,-2.81598591750289e-15,0.527105613044346,-2.08493527303945e-16,-1.63643895625572e-16,305.474527984787,305.078050553312
0.3,-7.28420760655387e-17,8.38981202259825e-17,-0.163852432562795,1.66723235353375e-16,1.16506068200981e-16,0.0614710685011505,-2.94892503086738e-16,4.65461920844263e-16,0.28519047770449,-3.4920513735216e-15,-2.76525570554232e-15,0.55466268796517,2.41882987699398e-17,7.40649108773184e-17,306.475811211779,306.108868508616
0.31,-7.58063132900172e-17,8.80081150244103e-17,-0.166517298003646,1.32415415987213e-16,8.82271469869165e-17,0.0671421645181902,-2.99846287086633e-16,4.74241616784421e-16,0.2435159414369,-3.48651869452647e-15,-2.71384754026821e-15,0.582337703611567,2.41882987699398e-17,7.40649108773184e-17,307.361867407374,307.022884549896
0.32,-7.90128685107412e-17,9.23605866502735e-17,-0.168761993601323,9.85872975195599e-17,6.10864229222137e-17,0.0730904784995488,-3.14671278045636e-16,4.93380038371905e-16,0.201092750386711,-3.35608928653659e-15,-2.55961820757078e-15,0.610114597552809,2.0973106061498e-16,2.51140444429585e-16,308.145910476183,307.833289087882
0.33,-8.24901127744919e-17,9.69717825105054e-17,-0.170579416555202,6.59242006841439e-17,3.56662704999706e-17,0.0793169651127544,-3.28148648630181e-16,5.1119257869881e-16,0.158004831424479,-3.22482335312877e-15,-2.40462701646254e-15,0.637979393078765,2.0973106061498e-16,2.51140444429585e-16,308.839649069623,308.551792459978
0.34,-8.62348717494923e-17,1.01827819842208e-16,-0.171963261259722,3.47720263448134e-17,1.22624627204591e-17,0.0858224476443753,-3.4725723528406e-16,5.35014116534136e-16,0.11432690258886,-3.01697035875202e-15,-2.18713323600521e-15,0.665919943606324,3.21056717722005e-16,3.57385764560945e-16,309.453455860791,309.188788964616
0.35,-9.02539668001205e-17,1.06923118065593e-16,-0.172907931624571,5.56010012369381e-18,-8.7729077828376e-18,0.0926076352620473,-3.65176529681022e-16,5.5773616697667e-16,0.0701254396023793,-2.80772376748068e-15,-1.96909419772718e-15,0.693925705510313,3.21056717722005e-16,3.57385764560945e-16,309.996518263163,309.75350315571
0.36,-9.45295756174082e-17,1.12232904915624e-16,-0.173408462643912,-2.15228348488418e-17,-2.73246088682665e-17,0.0996731381230069,-3.84610582531032e-16,5.83019883953406e-16,0.0254595507821233,-2.55918863328224e-15,-1.72675922927437e-15,0.721987536873457,3.76368695436042e-16,3.98166123539406e-16,310.476972521459,310.254120220216
0.37,-9.90501066899021e-17,1.17738391508397e-16,-0.173460450327174,-4.62455753386936e-17,-4.32588706547309e-17,0.107019480577214,-4.0292193793738e-16,6.07289732366106e-16,-0.0196182332661765,-2.30902967987692e-15,-1.48421372112383e-15,0.750097519699571,3.76368695436042e-16,3.98166123539406e-16,310.902022926449,310.697902095627
0.38,-1.03768334303265e-16,1.23393387059617e-16,-0.173059989168621,-6.87318135369384e-17,-5.67664445434585e-17,0.114647112689042,-4.15461249015158e-16,6.2736108776067e-16,-0.065061248638089,-2.09056916499026e-15,-1.28360858563547e-15,0.77824880323976,3.28075150182847e-16,3.26947049725622e-16,311.278047739419,311.091290828292
